# x,y,z,Ex,Ey,Ez
-2.979999999999999871e-01,5.000000000000000104e-03,-1.252999999999999892e+00,2.654749800000000270e-01,6.605159000000000447e-01,-8.846113700000000080e-01
-2.479999999999999982e-01,5.000000000000000104e-03,-1.252999999999999892e+00,3.282066299999999992e-01,6.367718599999999673e-01,-8.992367999999999473e-01
-1.980000000000000093e-01,5.000000000000000104e-03,-1.252999999999999892e+00,3.843919000000000086e-01,6.029411599999999760e-01,-9.049342299999999506e-01
-1.479999999999999927e-01,5.000000000000000104e-03,-1.252999999999999892e+00,4.596709900000000015e-01,5.881590199999999768e-01,-9.061432499999999557e-01
-9.800000000000000377e-02,5.000000000000000104e-03,-1.252999999999999892e+00,5.313209899999999930e-01,5.687156300000000275e-01,-9.006711800000000157e-01
-4.800000000000000100e-02,5.000000000000000104e-03,-1.252999999999999892e+00,5.999549600000000371e-01,5.431982899999999725e-01,-8.934077599999999952e-01
2.000000000000000042e-03,5.000000000000000104e-03,-1.252999999999999892e+00,6.894690999999999459e-01,5.197665099999999594e-01,-8.815349300000000499e-01
5.199999999999999761e-02,5.000000000000000104e-03,-1.252999999999999892e+00,7.873638899999999552e-01,4.851254199999999739e-01,-8.506556699999999749e-01
1.019999999999999934e-01,5.000000000000000104e-03,-1.252999999999999892e+00,8.956288100000000529e-01,4.591301700000000041e-01,-8.279550700000000152e-01
1.519999999999999962e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.093814499999999912e+00,4.184110200000000224e-01,-7.734497799999999756e-01
2.020000000000000129e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.233999599999999974e+00,3.469599800000000012e-01,-7.018978000000000161e-01
2.520000000000000018e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.449963899999999972e+00,7.337269200000000324e-02,-4.097714399999999868e-01
3.019999999999999907e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.630754500000000107e+00,-4.159210300000000249e-01,8.531776100000000584e-02
3.519999999999999796e-01,5.000000000000000104e-03,-1.252999999999999892e+00,6.215912099999999496e-01,-9.985790300000000341e-01,6.281700700000000248e-01
4.020000000000000240e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-6.417868100000000409e-01,-5.529749400000000259e-01,2.070494400000000013e-01
4.520000000000000129e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-5.269210899999999809e-01,-1.078153699999999937e-01,-2.600978299999999743e-01
5.020000000000000018e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-2.853273499999999796e-01,2.005731799999999898e-01,-5.840166199999999863e-01
5.520000000000000462e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-9.260393699999999728e-02,2.597824599999999928e-01,-6.831442100000000295e-01
6.019999999999999796e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.670160000000000047e-02,2.832995700000000006e-01,-7.286741100000000415e-01
6.520000000000000240e-01,5.000000000000000104e-03,-1.252999999999999892e+00,9.276843799999999474e-02,3.084021200000000018e-01,-7.668023699999999554e-01
7.019999999999999574e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.616800599999999866e-01,2.924615099999999801e-01,-7.611203800000000408e-01
7.520000000000000018e-01,5.000000000000000104e-03,-1.252999999999999892e+00,2.280296500000000004e-01,2.798193099999999878e-01,-7.578850999999999782e-01
8.020000000000000462e-01,5.000000000000000104e-03,-1.252999999999999892e+00,2.874503400000000264e-01,2.777428599999999803e-01,-7.631990899999999689e-01
8.519999999999999796e-01,5.000000000000000104e-03,-1.252999999999999892e+00,3.158547899999999964e-01,2.741920400000000257e-01,-7.629316999999999904e-01
9.020000000000000240e-01,5.000000000000000104e-03,-1.252999999999999892e+00,3.377400899999999928e-01,2.636401400000000228e-01,-7.494095600000000301e-01
9.519999999999999574e-01,5.000000000000000104e-03,-1.252999999999999892e+00,3.607203999999999966e-01,2.524963000000000068e-01,-7.353373199999999610e-01
1.002000000000000002e+00,5.000000000000000104e-03,-1.252999999999999892e+00,3.837007000000000057e-01,2.413524700000000134e-01,-7.212650800000000029e-01
1.052000000000000046e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.033739000000000074e-01,2.304666599999999899e-01,-7.088361399999999479e-01
1.102000000000000091e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.130568199999999912e-01,2.195244899999999888e-01,-6.960879599999999501e-01
1.151999999999999913e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.196862000000000092e-01,2.078486200000000117e-01,-6.782574700000000290e-01
1.201999999999999957e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.256315800000000094e-01,1.962620200000000092e-01,-6.606076400000000515e-01
1.252000000000000002e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.315145599999999915e-01,1.856422600000000034e-01,-6.445171800000000228e-01
1.302000000000000046e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.331991099999999983e-01,1.775062400000000096e-01,-6.336306299999999725e-01
1.352000000000000091e+00,5.000000000000000104e-03,-1.252999999999999892e+00,4.337583799999999989e-01,1.697616100000000072e-01,-6.225067399999999473e-01
-6.480000000000000204e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-1.814413800000000132e-01,6.780967700000000153e-01,-7.712624700000000333e-01
-5.979999999999999760e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-1.237209400000000015e-01,6.872323799999999761e-01,-7.911782299999999823e-01
-5.480000000000000426e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-6.966192300000000059e-02,6.911187199999999642e-01,-8.106085699999999727e-01
-4.979999999999999982e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-2.137906399999999884e-03,6.930056799999999573e-01,-8.284924000000000177e-01
-4.480000000000000093e-01,5.500000000000000028e-02,-1.252999999999999892e+00,6.131267900000000187e-02,6.890186700000000553e-01,-8.401234100000000149e-01
-3.980000000000000204e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.207093100000000002e-01,6.788542300000000029e-01,-8.551846100000000117e-01
-3.479999999999999760e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.812057800000000107e-01,6.664107999999999699e-01,-8.757542400000000171e-01
-2.979999999999999871e-01,5.500000000000000028e-02,-1.252999999999999892e+00,2.466325199999999940e-01,6.487554300000000218e-01,-8.956557499999999727e-01
-2.479999999999999982e-01,5.500000000000000028e-02,-1.252999999999999892e+00,3.009887299999999821e-01,6.244180200000000180e-01,-9.054532600000000375e-01
-1.980000000000000093e-01,5.500000000000000028e-02,-1.252999999999999892e+00,3.629138199999999981e-01,6.028672499999999657e-01,-9.092926999999999538e-01
-1.479999999999999927e-01,5.500000000000000028e-02,-1.252999999999999892e+00,4.393202099999999888e-01,5.892353099999999566e-01,-9.102347499999999814e-01
-9.800000000000000377e-02,5.500000000000000028e-02,-1.252999999999999892e+00,5.121611400000000147e-01,5.712469799999999598e-01,-9.063687900000000353e-01
-4.800000000000000100e-02,5.500000000000000028e-02,-1.252999999999999892e+00,5.782971399999999873e-01,5.412163100000000338e-01,-8.895871600000000434e-01
2.000000000000000042e-03,5.500000000000000028e-02,-1.252999999999999892e+00,6.739158600000000332e-01,5.138316200000000444e-01,-8.627663899999999941e-01
5.199999999999999761e-02,5.500000000000000028e-02,-1.252999999999999892e+00,7.702221900000000288e-01,4.842547500000000116e-01,-8.347195400000000376e-01
1.019999999999999934e-01,5.500000000000000028e-02,-1.252999999999999892e+00,8.427267699999999584e-01,4.397416699999999734e-01,-7.985703899999999633e-01
1.519999999999999962e-01,5.500000000000000028e-02,-1.252999999999999892e+00,9.407805799999999774e-01,3.570401100000000216e-01,-7.166699199999999603e-01
2.020000000000000129e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.077221399999999996e+00,2.590075399999999806e-01,-6.168803000000000480e-01
2.520000000000000018e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.120544100000000043e+00,-1.926521200000000031e-02,-3.246179499999999885e-01
3.019999999999999907e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.108974300000000079e+00,-2.487895599999999929e-01,-8.430327499999999696e-02
3.519999999999999796e-01,5.500000000000000028e-02,-1.252999999999999892e+00,5.265902900000000164e-01,-5.170042500000000540e-01,1.799573999999999896e-01
4.020000000000000240e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-2.623575200000000107e-02,-2.935383899999999824e-01,-5.291401600000000122e-02
4.520000000000000129e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-1.866540299999999986e-01,-1.888568900000000064e-02,-3.262811299999999748e-01
5.020000000000000018e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-1.748695200000000005e-01,1.439377199999999912e-01,-5.093186499999999839e-01
5.520000000000000462e-01,5.500000000000000028e-02,-1.252999999999999892e+00,-2.066052700000000145e-02,2.343957600000000085e-01,-6.311019700000000121e-01
6.019999999999999796e-01,5.500000000000000028e-02,-1.252999999999999892e+00,5.722345399999999999e-02,2.590161300000000111e-01,-6.736188499999999912e-01
6.520000000000000240e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.162855000000000000e-01,2.868979600000000074e-01,-7.167931199999999503e-01
7.019999999999999574e-01,5.500000000000000028e-02,-1.252999999999999892e+00,1.698693799999999865e-01,3.017430899999999916e-01,-7.413354500000000069e-01
7.520000000000000018e-01,5.500000000000000028e-02,-1.252999999999999892e+00,2.292900200000000110e-01,2.996666399999999841e-01,-7.466494999999999660e-01
8.020000000000000462e-01,5.500000000000000028e-02,-1.252999999999999892e+00,2.860930300000000259e-01,2.973161599999999960e-01,-7.503142999999999896e-01
8.519999999999999796e-01,5.500000000000000028e-02,-1.252999999999999892e+00,3.104033500000000223e-01,2.956540300000000121e-01,-7.501733900000000510e-01
9.020000000000000240e-01,5.500000000000000028e-02,-1.252999999999999892e+00,3.269219099999999822e-01,2.858669799999999928e-01,-7.415325600000000072e-01
9.519999999999999574e-01,5.500000000000000028e-02,-1.252999999999999892e+00,3.498809299999999789e-01,2.746224999999999916e-01,-7.275856699999999622e-01
1.002000000000000002e+00,5.500000000000000028e-02,-1.252999999999999892e+00,3.728612399999999827e-01,2.634787000000000101e-01,-7.135134300000000040e-01
1.052000000000000046e+00,5.500000000000000028e-02,-1.252999999999999892e+00,3.930389899999999770e-01,2.525535199999999758e-01,-7.008337999999999512e-01
1.102000000000000091e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.027382099999999854e-01,2.422394599999999898e-01,-6.913597000000000214e-01
1.151999999999999913e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.095716799999999935e-01,2.315992099999999998e-01,-6.790007900000000207e-01
1.201999999999999957e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.155170899999999778e-01,2.200126199999999921e-01,-6.613509699999999825e-01
1.252000000000000002e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.220303899999999775e-01,2.085846199999999984e-01,-6.434499000000000191e-01
1.302000000000000046e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.231719400000000242e-01,1.994712499999999888e-01,-6.291387699999999583e-01
1.352000000000000091e+00,5.500000000000000028e-02,-1.252999999999999892e+00,4.236194500000000085e-01,1.919453399999999921e-01,-6.177464099999999680e-01
-6.480000000000000204e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-1.736812399999999867e-01,6.717092399999999852e-01,-7.803791799999999501e-01
-5.979999999999999760e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-1.182242700000000063e-01,6.770033800000000435e-01,-7.982032300000000413e-01
-5.480000000000000426e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-6.677848100000000064e-02,6.782579399999999481e-01,-8.206361500000000087e-01
-4.979999999999999982e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-1.164516799999999914e-02,6.796575799999999834e-01,-8.420257599999999565e-01
-4.480000000000000093e-01,1.049999999999999961e-01,-1.252999999999999892e+00,4.696402699999999847e-02,6.724110199999999704e-01,-8.510489500000000263e-01
-3.980000000000000204e-01,1.049999999999999961e-01,-1.252999999999999892e+00,1.062653600000000031e-01,6.624439399999999534e-01,-8.656327099999999719e-01
-3.479999999999999760e-01,1.049999999999999961e-01,-1.252999999999999892e+00,1.667618299999999998e-01,6.500005100000000313e-01,-8.862023399999999773e-01
-2.979999999999999871e-01,1.049999999999999961e-01,-1.252999999999999892e+00,2.273172400000000037e-01,6.386796200000000034e-01,-9.043470599999999804e-01
-2.479999999999999982e-01,1.049999999999999961e-01,-1.252999999999999892e+00,2.843377300000000107e-01,6.231777099999999958e-01,-9.052115699999999654e-01
-1.980000000000000093e-01,1.049999999999999961e-01,-1.252999999999999892e+00,3.458648599999999962e-01,6.083469400000000027e-01,-9.033547600000000344e-01
-1.479999999999999927e-01,1.049999999999999961e-01,-1.252999999999999892e+00,4.163124000000000269e-01,5.942972899999999781e-01,-9.027146099999999729e-01
-9.800000000000000377e-02,1.049999999999999961e-01,-1.252999999999999892e+00,4.895328899999999983e-01,5.768618599999999486e-01,-8.992617099999999919e-01
-4.800000000000000100e-02,1.049999999999999961e-01,-1.252999999999999892e+00,5.585358700000000454e-01,5.467100099999999685e-01,-8.776670699999999936e-01
2.000000000000000042e-03,1.049999999999999961e-01,-1.252999999999999892e+00,6.418778299999999826e-01,5.194299199999999894e-01,-8.533119599999999805e-01
5.199999999999999761e-02,1.049999999999999961e-01,-1.252999999999999892e+00,7.235100899999999946e-01,4.906737199999999799e-01,-8.287757599999999725e-01
1.019999999999999934e-01,1.049999999999999961e-01,-1.252999999999999892e+00,7.863108500000000056e-01,4.435233199999999987e-01,-7.861777500000000085e-01
1.519999999999999962e-01,1.049999999999999961e-01,-1.252999999999999892e+00,8.141893700000000234e-01,3.568962500000000260e-01,-6.985180399999999512e-01
2.020000000000000129e-01,1.049999999999999961e-01,-1.252999999999999892e+00,9.451420900000000458e-01,2.605332699999999835e-01,-5.971961599999999759e-01
2.520000000000000018e-01,1.049999999999999961e-01,-1.252999999999999892e+00,9.649022800000000011e-01,-1.261383299999999968e-05,-3.273552100000000076e-01
3.019999999999999907e-01,1.049999999999999961e-01,-1.252999999999999892e+00,8.839580400000000004e-01,-9.671613599999999422e-02,-2.274689400000000084e-01
3.519999999999999796e-01,1.049999999999999961e-01,-1.252999999999999892e+00,4.976351299999999811e-01,-3.243446400000000174e-01,-7.927417799999999376e-03
4.020000000000000240e-01,1.049999999999999961e-01,-1.252999999999999892e+00,5.106642799999999704e-02,-1.970537900000000064e-01,-1.385528400000000104e-01
4.520000000000000129e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-2.453960100000000116e-02,1.398280299999999894e-03,-3.375942100000000057e-01
5.020000000000000018e-01,1.049999999999999961e-01,-1.252999999999999892e+00,-2.568660999999999861e-02,1.421288699999999905e-01,-4.930670300000000172e-01
5.520000000000000462e-01,1.049999999999999961e-01,-1.252999999999999892e+00,3.549325500000000133e-02,2.086460900000000063e-01,-5.756200000000000205e-01
6.019999999999999796e-01,1.049999999999999961e-01,-1.252999999999999892e+00,8.744381399999999471e-02,2.593986699999999979e-01,-6.436210900000000068e-01
6.520000000000000240e-01,1.049999999999999961e-01,-1.252999999999999892e+00,1.341812300000000124e-01,3.032292999999999794e-01,-7.030330900000000272e-01
7.019999999999999574e-01,1.049999999999999961e-01,-1.252999999999999892e+00,1.711356199999999883e-01,3.144981299999999869e-01,-7.222895599999999972e-01
7.520000000000000018e-01,1.049999999999999961e-01,-1.252999999999999892e+00,2.305503899999999939e-01,3.195140100000000150e-01,-7.354137299999999877e-01
8.020000000000000462e-01,1.049999999999999961e-01,-1.252999999999999892e+00,2.791042000000000245e-01,3.163000300000000098e-01,-7.338818900000000367e-01
8.519999999999999796e-01,1.049999999999999961e-01,-1.252999999999999892e+00,3.050898300000000063e-01,3.171577999999999897e-01,-7.372266699999999728e-01
9.020000000000000240e-01,1.049999999999999961e-01,-1.252999999999999892e+00,3.193899099999999991e-01,3.084023599999999865e-01,-7.298720499999999944e-01
